ID,Style,Category,Artist,Title,anger,disgust,fear,joy,neutral,sadness,surprise
577284a5edc2cb3880fe7e45,Modern Art,Color Field Painting,John Ferren,Sidon No. 3,0.0,0.0,0.0,0.5835835835835836,0.0,0.16616616616616617,0.2502502502502502
57726e6eedc2cb3880b7314a,Renaissance Art,High Renaissance,Giovanni Bellini,The Feast of the Gods,0.0,0.0,0.0,0.875,0.0,0.0625,0.0625
5772821bedc2cb3880f6b354,Post Renaissance Art,Realism,Constantin Stahi,Portrait of a Girl,0.012879484820607176,0.03955841766329347,0.03955841766329347,0.6182152713891444,0.0,0.2769089236430543,0.012879484820607176
57728704edc2cb38800610d9,Modern Art,Lyrical Abstraction,Kazuo Shiraga,Untitled,0.03831624392876417,0.11548839719373989,0.07717215326497572,0.19212088505126823,0.0,0.19158121964382085,0.3853211009174312
57727e87edc2cb3880eb14be,Modern Art,Post-Impressionism,Gwen John,Interior with Figures,0.0,0.0,0.055623471882640586,0.7775061124694377,0.0,0.055623471882640586,0.11124694376528117
57728228edc2cb3880f6c655,Modern Art,Post-Impressionism,Janos Tornyai,On a seacoast,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57726f56edc2cb3880ba7233,Post Renaissance Art,Romanticism,Francisco Goya,"Summer, or The Harvest",0.0,0.0,0.08333333333333333,0.75,0.0,0.16666666666666666,0.0
577287bbedc2cb3880080e68,Modern Art,Neo-Expressionism,Peter Alexander,Romance XX,0.0,0.0,0.22222222222222224,0.33333333333333337,0.0,0.22222222222222224,0.22222222222222224
577284a5edc2cb3880fe7f05,Modern Art,Abstract Expressionism,John Ferren,Untitled,0.0,0.0,0.28571428571428575,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.28571428571428575
57727b6eedc2cb3880e18722,Post Renaissance Art,Realism,Fyodor Vasilyev,Before a Thunderstorm,0.05263157894736843,0.05263157894736843,0.0,0.6842105263157895,0.0,0.10526315789473686,0.10526315789473686
577281a6edc2cb3880f51151,Modern Art,Cubism,Lyonel Feininger,The Green Bridge II,0.0,0.0,0.0,0.4,0.0,0.1,0.5
577273acedc2cb3880c93fd7,Modern Art,Surrealism,Salvador Dali,The Great Masturbator,0.0,0.0,0.06666666666666667,0.39999999999999997,0.0,0.20000000000000004,0.3333333333333333
57727c27edc2cb3880e38d0d,Post Renaissance Art,Neoclassicism,Joshua Reynolds,Mrs Siddons as the Tragic Muse,0.21435499515033948,0.11445198836081474,0.19980601357904948,0.18525703200775948,0.0,0.21435499515033946,0.07177497575169739
577277e1edc2cb3880d61b82,Modern Art,Pop Art,Richard Hamilton,"Just what is it that makes today&#39;s homes so different, so appealing?",0.0,0.0,0.0,0.6425765907305577,0.0,0.07148468185388844,0.28593872741555376
577276e2edc2cb3880d31045,Post Renaissance Art,Realism,Vasily Vereshchagin,Mortally Wounded,0.1,0.05,0.35,0.15000000000000002,0.0,0.35,0.0
577289e5edc2cb38800f313f,Modern Art,Magic Realism,Eric Ravilious,Lysanders in the snow,0.0,0.11111111111111112,0.0,0.7777777777777778,0.0,0.0,0.11111111111111112
57728060edc2cb3880f11d6e,Modern Art,Color Field Painting,Ronnie Landfield,The Howl of Terror,0.0,0.0,0.0,0.12500000000000003,0.0,0.0,0.875
577278b1edc2cb3880d8b558,Post Renaissance Art,Romanticism,Pierre-Paul Prud&#39;hon,Portrait of the Empress Josephine,0.02317596566523605,0.02317596566523605,0.01201716738197425,0.7081545064377682,0.0,0.1982832618025751,0.0351931330472103
577271d2edc2cb3880c2e307,Post Renaissance Art,Romanticism,Orest Kiprensky,Poor Lisa,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57727fa1edc2cb3880eea6ca,Modern Art,Abstract Art,Josef Sima,Storm at Fecamp,0.0,0.25,0.0,0.583,0.0,0.0,0.167
577287dfedc2cb3880089ef8,Modern Art,Neo-Expressionism,Jorg Immendorff,Gyntiana - The Birth of Onionman,0.03940413262854397,0.10523786641037963,0.27006246996636235,0.09178279673234023,0.0,0.3685728015377222,0.12493993272465162
57727f77edc2cb3880ee0b8b,Contemporary Art,Minimalism,Dan Flavin,Untitled (to Henri Matisse),0.0,0.0909090909090909,0.0,0.45454545454545453,0.0,0.1818181818181818,0.2727272727272727
577285a9edc2cb388001b4b3,Modern Art,Surrealism,Carlos Merida,Angel on Horseback,0.0,0.0,0.0,0.25,0.0,0.25,0.5
577275e5edc2cb3880cf8969,Post Renaissance Art,Neoclassicism,William-Adolphe Bouguereau,At the Edge of the Brook,0.0,0.0,0.0,0.5714285714285714,0.0,0.4285714285714286,0.0
57728922edc2cb38800ca423,Modern Art,Abstract Art,Theodore Roszak,Surge,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.0,0.2,0.19999999999999996
57727f37edc2cb3880ed6a4b,Modern Art,Abstract Expressionism,Hedda Sterne,Tondo #22,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.2222222222222222
57727071edc2cb3880be3253,Renaissance Art,Northern Renaissance,Albrecht Durer,Self-Portrait at the Age of Twenty Eight,0.0,0.0,0.0,0.7142857142857143,0.0,0.14285714285714288,0.14285714285714288
57727fabedc2cb3880eeb83a,Modern Art,Art Informel,Shozo Shimamoto,Holes,0.0,0.0,0.25,0.0,0.0,0.5,0.25
577287b2edc2cb3880080201,Modern Art,Art Informel,Fritz Winter,Kleiner Garten,0.0,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.3846153846153847,0.2307692307692308
57728123edc2cb3880f39e6d,Modern Art,Expressionism,Paula Modersohn-Becker,Landscape with Birch trunks,0.0,0.0,0.0,0.5384615384615384,0.0,0.23076923076923078,0.23076923076923075
577284a7edc2cb3880fe81d7,Modern Art,Abstract Art,Serge Charchoune,"How many Sailors, How many Captains",0.0,0.0,0.0,0.30033003300330036,0.0,0.1001100110011001,0.5995599559955996
57727e81edc2cb3880eb0b16,Post Renaissance Art,Baroque,Agostino Carracci,Venus Punishing Profane Love,0.2857142857142857,0.07142857142857142,0.2142857142857143,0.07142857142857142,0.0,0.3571428571428571,0.0
57727e24edc2cb3880e9d087,Post Renaissance Art,Neoclassicism,Fyodor Alekseyev,Illumination at Soboronaya Square on the occasion of the coronation of Alexander I,0.0,0.0,0.25,0.4999999999999999,0.0,0.25,0.0
5772766cedc2cb3880d15c0f,Post Renaissance Art,Rococo,William Hogarth,The Battle of the Pictures,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
57727d5fedc2cb3880e75698,Post Renaissance Art,Rococo,Allan Ramsay,Queen Charlotte,0.0,0.0,0.0,1.0,0.0,0.0,0.0
577287caedc2cb388008273f,Modern Art,Neo-Expressionism,Paul Wonner,"Landscape with Trees, Santa Monica",0.0,0.0,0.0,1.0,0.0,0.0,0.0
57727d5eedc2cb3880e75478,Post Renaissance Art,Rococo,Allan Ramsay,George III,0.2,0.0,0.0,0.6000000000000001,0.0,0.0,0.2
57727a68edc2cb3880de6ec3,Post Renaissance Art,"Rococo,Romanticism",Joseph Wright,"D&#39;Ewes Coke, His Wife Hannah and Daniel Parker Coke",0.0,0.0,0.0,0.888888888888889,0.0,0.11111111111111112,0.0
5772846eedc2cb3880fdd9f5,Modern Art,Abstract Expressionism,Louis Schanker,Football #3,0.0,0.125,0.125,0.18750000000000003,0.0,0.18750000000000003,0.37499999999999994
5772798eedc2cb3880dbc5c2,Renaissance Art,High Renaissance,Lorenzo Lotto,Triumph of Chastity,0.125,0.0,0.125,0.5625,0.0,0.18750000000000003,0.0
577284a7edc2cb3880fe8247,Modern Art,Abstract Art,Serge Charchoune,Symphonie Fantastique,0.0,0.0,0.07698815566835872,0.23096446700507617,0.0,0.07698815566835872,0.6150592216582065
5772857bedc2cb3880011b30,Modern Art,Post-Impressionism,Augustus John,David and Dorelia in Normandy,0.0,0.0,0.0,0.923076923076923,0.0,0.07692307692307691,0.0
57728532edc2cb38800054f5,Modern Art,Art Informel,Manuel Rivera,Espejo del Duende,0.2142857142857143,0.2142857142857143,0.2857142857142857,0.0,0.0,0.2142857142857143,0.07142857142857142
577281caedc2cb3880f59ae8,Post Renaissance Art,Neoclassicism,Gheorghe Tattarescu,Woman with Tambourine,0.0,0.0,0.0,0.8333333333333333,0.0,0.08333333333333333,0.08333333333333333
577275a5edc2cb3880cece06,Renaissance Art,Northern Renaissance,Hans Holbein the Younger,The Body of the Dead Christ in the Tomb,0.0,0.047619047619047616,0.19047619047619047,0.23809523809523808,0.0,0.47619047619047616,0.047619047619047616
5772869bedc2cb388004cd52,Modern Art,Impressionism,Vilhelm Hammershoi,"Frederikke Hammersh&#248;i, the artist&#39;s mother",0.0,0.0,0.0,0.2,0.0,0.7999999999999999,0.0
577278c0edc2cb3880d8cd0a,Post Renaissance Art,Rococo,Bernardo Bellotto,The Arch of Constantine,0.0,0.0,0.14285714285714285,0.5,0.0,0.14285714285714285,0.2142857142857143
57726f3bedc2cb3880b9ebb5,Post Renaissance Art,Neoclassicism,Jean Auguste Dominique Ingres,The Turkish Bath,0.0,0.0,0.0,0.8460236886632826,0.0,0.07698815566835872,0.07698815566835872
5772891fedc2cb38800c9e91,Post Renaissance Art,Rococo,Paul Revere,Landing of Troops,0.0,0.0,0.0,0.7,0.0,0.2,0.1
57727f1fedc2cb3880ecf3fb,Modern Art,Abstract Art,Johannes Itten,Farbenkugel in 7 Lichtstufen und 12 T&#246;nen,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.28571428571428575
5772867bedc2cb38800447ba,Post Renaissance Art,Romanticism,Henry Fuseli,The Death of Oedipus,0.05882352941176471,0.05882352941176471,0.4117647058823529,0.11764705882352942,0.0,0.29411764705882354,0.05882352941176471
57726f07edc2cb3880b93e66,Renaissance Art,Early Renaissance,Piero della Francesca,Battle between Heraclius and Chosroes,0.15,0.05,0.15,0.35,0.0,0.30000000000000004,0.0
57728295edc2cb3880f81d19,Post Renaissance Art,Rococo,Jean-Baptiste Oudry,Louis XV Hunting Deer in the Saint-Germain Forest,0.06217162872154115,0.12521891418563924,0.2504378283712785,0.3126094570928196,0.0,0.18739054290718038,0.06217162872154115
577280e0edc2cb3880f28f58,Modern Art,Pop Art,Patrick Caulfield,Pottery,0.0,0.12500000000000003,0.0,0.875,0.0,0.0,0.0
57727669edc2cb3880d1573f,Post Renaissance Art,Rococo,William Hogarth,"A Harlot&#39;s Progress, plate 6",0.0,0.05861581920903954,0.05861581920903954,0.2351694915254237,0.0,0.5296610169491525,0.11793785310734463
57728295edc2cb3880f81d29,Post Renaissance Art,Rococo,Jean-Baptiste Oudry,Still Life with Dead Game and Peaches in a Landscape,0.15392303848075964,0.15392303848075964,0.2688655672163918,0.03848075962018991,0.0,0.34632683658170915,0.03848075962018991
57728a65edc2cb388010f4e4,Post Renaissance Art,Romanticism,James Ward ,"Portraits of Blackthorn, a Broodmare, with Old Jack, a Favourite Pony, the Property of E. Mundy, Esq.",0.0,0.0,0.125,0.3125,0.0,0.5,0.0625
57727bddedc2cb3880e2d1a5,Post Renaissance Art,Rococo,Maurice Quentin de La Tour,Portrait of King Louis XV,0.0,0.2,0.0,0.8,0.0,0.0,0.0
577283aeedc2cb3880fb5b86,Contemporary Art,Minimalism,Martin Barre,62-5,0.0,0.22249388753056232,0.0,0.0,0.11124694376528116,0.0,0.6662591687041565
577289a8edc2cb38800e790e,Post Renaissance Art,Rococo,Charles Willson Peale,Thomas and Henry Sergeant,0.0,0.0,0.047619047619047616,0.9047619047619047,0.0,0.0,0.047619047619047616
57727c95edc2cb3880e4d1d4,Renaissance Art,Northern Renaissance,Gerard David,A Rest During the Flight to Egypt,0.0,0.0,0.020191285866099893,0.8581296493092455,0.0,0.11158342189160468,0.010095642933049946
577284a1edc2cb3880fe7895,Modern Art,Lyrical Abstraction,Ray Parker,Untitled #71,0.0,0.21448467966573817,0.0,0.21448467966573814,0.0,0.07149489322191273,0.499535747446611
57727601edc2cb3880d00ef4,Modern Art,Expressionism,Egon Schiele,Two Girls Lying Entwined,0.0,0.058823529411764705,0.058823529411764705,0.6470588235294118,0.0,0.058823529411764705,0.1764705882352941
57727cbaedc2cb3880e561e7,Renaissance Art,Northern Renaissance,Jan van Hemessen,Parable of the Prodigal Son,0.0,0.0,0.0,0.9336,0.0,0.0,0.0664
57727d86edc2cb3880e7e420,Post Renaissance Art,Baroque,Judith Leyster,A Youth with a Jug,0.0,0.0,0.0,0.8181818181818182,0.0,0.18181818181818185,0.0
57726f73edc2cb3880ba9e63,Renaissance Art,Northern Renaissance,Hieronymus Bosch,Ascent of the Blessed,0.0,0.0,0.19999999999999998,0.3333333333333333,0.0,0.3333333333333333,0.13333333333333333
577284a2edc2cb3880fe78d5,Modern Art,Color Field Painting,Ray Parker,Untitled,0.0,0.07142857142857142,0.0,0.2857142857142857,0.07142857142857142,0.2142857142857143,0.35714285714285715
577283cdedc2cb3880fbdd42,Modern Art,Abstract Expressionism,Hassel Smith,Untitled,0.0,0.15384615384615385,0.23076923076923075,0.23076923076923078,0.0,0.07692307692307693,0.3076923076923077
577286ddedc2cb38800581b2,Modern Art,Magic Realism,Pierre Roy,Le chou-fleur,0.0,0.07692307692307693,0.0,0.6923076923076923,0.0,0.07692307692307693,0.15384615384615385
577287deedc2cb3880089cf2,Modern Art,Neo-Expressionism,Betty Goodwin,Swimmer #3,0.0,0.07142857142857144,0.28571428571428575,0.07142857142857144,0.0,0.28571428571428575,0.28571428571428575
577278d3edc2cb3880d93f56,Renaissance Art,Northern Renaissance,Hans Baldung,Portrait of a Lady,0.0,0.0,0.0,0.888888888888889,0.0,0.0,0.11111111111111112
57727259edc2cb3880c4cb0a,Modern Art,Impressionism,Claude Monet,Women in the garden,0.0,0.0,0.007523148148148149,0.9473379629629631,0.0,0.022569444444444448,0.022569444444444448
57727904edc2cb3880d9e27e,Post Renaissance Art,Realism,Grigoriy Myasoyedov,Zemstvo is having their lunch,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.6666666666666666,0.06666666666666667
577278cdedc2cb3880d93804,Renaissance Art,High Renaissance,Vittore Carpaccio,Portrait of a Knight,0.0,0.0,0.2,0.6000000000000001,0.0,0.0,0.2
57728a0dedc2cb38800fc320,Modern Art,Impressionism,Julian Ashton,"Sentry-box Reach, Hawkesbury River, New South Wales",0.0,0.06666666666666667,0.06666666666666667,0.8,0.0,0.0,0.06666666666666667
577288d3edc2cb38800bcc16,Modern Art,Abstract Expressionism,Giorgio Cavallon,Country Scene,0.0,0.0,0.0,0.5,0.0,0.0,0.5
57728192edc2cb3880f4f237,Modern Art,Abstract Art,Jean Fautrier,Le lilas blanc,0.07447528774542993,0.0907244414353419,0.2972241029113067,0.04129993229519296,0.0,0.38050101557210564,0.11577522004062289
577282b9edc2cb3880f8a787,Post Renaissance Art,Neoclassicism,John Trumbull,The Surrender of General Burgoyne,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.391304347826087,0.0,0.34782608695652173,0.043478260869565216
57728363edc2cb3880fa9f24,Modern Art,Color Field Painting,Cesar Paternosto,Modez,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333
577286ddedc2cb3880058192,Modern Art,Magic Realism,Pierre Roy,La naissance de V&#233;nus,0.0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.0,0.15384615384615385,0.3846153846153846
577288e3edc2cb38800be6c2,Modern Art,Abstract Art,Balcomb Greene,Way Down Blue,0.0,0.15384615384615385,0.0,0.0,0.0,0.46153846153846156,0.3846153846153846
57727f7aedc2cb3880ee1191,Modern Art,Abstract Art,Perle Fine,Untitled,0.08333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.41666666666666663
57727681edc2cb3880d1d3d4,Modern Art,Lyrical Abstraction,Paul Jenkins,Phenomena Waiting Gables,0.0,0.0,0.0,0.5,0.0,0.1,0.4
57728287edc2cb3880f80685,Modern Art,Lyrical Abstraction,Sam Francis,Hommage a Vincent van Gogh,0.0,0.0,0.2,0.5000000000000001,0.0,0.1,0.2
577285c7edc2cb3880023a69,Modern Art,Magic Realism,Nicolae Maniu,Contemplation,0.0,0.0,0.0,0.9233610341643583,0.0,0.0,0.07663896583564174
57728287edc2cb3880f806b5,Modern Art,Lyrical Abstraction,Sam Francis,Untitled,0.0,0.0,0.0,0.27272727272727276,0.09090909090909091,0.27272727272727276,0.36363636363636365
57727c4bedc2cb3880e413b5,Modern Art,Abstract Art,Constantin Brancusi,Head,0.0,0.15384615384615383,0.0,0.07692307692307691,0.15384615384615383,0.15384615384615383,0.4615384615384615
57728047edc2cb3880f0a302,Modern Art,Lyrical Abstraction,Norman Bluhm,Dido,0.0,0.0,0.0,0.7692307692307692,0.0,0.0,0.23076923076923075
57727c8fedc2cb3880e4c8b0,Renaissance Art,Early Renaissance,Carlo Crivelli,Lamentation Over the Dead Christ,0.05008347245409015,0.03728436282693378,0.15637173066221483,0.18753478018920422,0.0,0.5314412910406232,0.03728436282693378
57727ffeedc2cb3880efda99,Modern Art,Expressionism,Tivadar Kosztka Csontvary,Valley of Great Tarpatak in the High-Tatras,0.0,0.0,0.22222222222222224,0.4444444444444445,0.0,0.22222222222222224,0.11111111111111112
5772752fedc2cb3880cd9ffa,Modern Art,Pop Art,Andy Warhol,Marilyn Monroe,0.0,0.0,0.0,0.6666666666666666,0.0,0.08333333333333333,0.25
57727048edc2cb3880bd965a,Post Renaissance Art,Realism,Camille Corot,Ville d&#39;Avray,0.0,0.0,0.29940119760479045,0.1002994011976048,0.0,0.5000000000000001,0.1002994011976048
57728a63edc2cb388010f269,Post Renaissance Art,Romanticism,James Ward ,"Gordale Scar (A View of Gordale, in the Manor of East Malham in Craven, Yorkshire, the Property of Lord Ribblesdale)",0.0,0.0,0.4615384615384615,0.15384615384615385,0.0,0.23076923076923078,0.15384615384615385
57728046edc2cb3880f0a10b,Contemporary Art,Minimalism,Mark Rothko,Untitled,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.45454545454545453,0.18181818181818182
5772849fedc2cb3880fe73ad,Contemporary Art,Minimalism,Paul Brach,The Negative Way #10,0.03444976076555024,0.10334928229665072,0.05741626794258373,0.12631578947368421,0.08038277511961724,0.2411483253588517,0.3569377990430622
57728393edc2cb3880fb3148,Modern Art,Post-Impressionism,Albert Marquet,The Port of Marseliles,0.0,0.0,0.0,0.7002398081534772,0.0,0.0,0.2997601918465228
57728230edc2cb3880f6d3ef,Contemporary Art,Minimalism,Richard Artschwager,Mirror/Mirror - Table/Table,0.0,0.5,0.0,0.0,0.0,0.0,0.5
57726edcedc2cb3880b89e6c,Post Renaissance Art,Romanticism,John Constable,Weymouth Bay with Jordan Hill,0.0,0.0,0.0,0.7507507507507507,0.0,0.16616616616616617,0.08308308308308308
577289a9edc2cb38800e795e,Post Renaissance Art,Rococo,Charles Willson Peale,"Washington After the Battle of Princeton, New Jersey",0.0,0.25,0.0,0.7500000000000001,0.0,0.0,0.0
577287dcedc2cb3880089a7e,Modern Art,Neo-Expressionism,Rainer Fetting,Mann in Dusche,0.0,0.0,0.0,0.6666666666666667,0.0,0.16666666666666669,0.16666666666666669
57728593edc2cb38800192d8,Contemporary Art,Minimalism,Myron Stout,Untitled,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.0,0.5555555555555556
57728568edc2cb388000fe2e,Renaissance Art,Early Renaissance,Donatello,David,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
57728737edc2cb388006b6da,Contemporary Art,Minimalism,Robert Grosvenor,Untitled,0.0,0.0625,0.0,0.5625000000000001,0.0,0.125,0.25
57727fb2edc2cb3880eec163,Modern Art,Surrealism,Andre Masson,Pasiphae,0.0,0.15397631133671744,0.15397631133671744,0.07698815566835872,0.0,0.07698815566835872,0.5380710659898478
57726e74edc2cb3880b73bcb,Post Renaissance Art,Romanticism,John Singleton Copley,The Major Peirson&#39;s Death,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.0,0.0,0.09090909090909091
57728560edc2cb388000f134,Post Renaissance Art,Neoclassicism,Arno Breker,Prometheus,0.0,0.0,0.0,0.5000000000000001,0.0,0.33333333333333337,0.16666666666666669
57726ea7edc2cb3880b7e98b,Post Renaissance Art,Realism,Jean-Francois Millet,The Sower,0.1,0.0,0.2,0.4,0.0,0.30000000000000004,0.0
5772864aedc2cb388003a8b9,Modern Art,Surrealism,Kay Sage,Margin of Silence,0.0,0.07686980609418281,0.3850415512465374,0.0,0.0,0.46121883656509693,0.07686980609418281
57728568edc2cb388000fe5e,Renaissance Art,Early Renaissance,Donatello,Magdalene Penitent,0.0,0.20032051282051283,0.2668269230769231,0.06650641025641026,0.0,0.4663461538461539,0.0
577283c5edc2cb3880fbd079,Modern Art,Lyrical Abstraction,Stanley Boxer,Untitled,0.0,0.0,0.0,0.6666666666666666,0.0,0.08333333333333333,0.25
577284e0edc2cb3880ff2bea,Modern Art,Post-Impressionism,Bertalan Por,Landscape,0.0,0.0,0.0,0.9,0.0,0.0,0.10000000000000002
577284f8edc2cb3880ffa6c2,Modern Art,Art Informel,Modest Cuixart,Cercle dor&#233;,0.058615819209039556,0.1765536723163842,0.11793785310734464,0.0,0.0,0.29378531073446335,0.3531073446327684
577281f4edc2cb3880f62403,Modern Art,Surrealism,Vajda Lajos,Mask with Moon,0.0,0.1002102312543798,0.1002102312543798,0.1997196916608269,0.0,0.24947442186405044,0.35038542396636296
57727551edc2cb3880ce05e0,Modern Art,Pop Art,Andy Warhol,Che Guevara,0.16633266533066132,0.0,0.0,0.16633266533066132,0.0,0.0,0.6673346693386774
5772847bedc2cb3880fdee17,Post Renaissance Art,Baroque,Hendrick Cornelisz Vroom,"The Arrival at Vlissingen of Frederick V, Elector Palatine",0.0,0.0,0.07663896583564174,0.6925207756232687,0.07663896583564174,0.0,0.15420129270544786
57728095edc2cb3880f1c3f4,Modern Art,Abstract Expressionism,Joan Mitchell,City Landscape,0.0907103825136612,0.0907103825136612,0.0907103825136612,0.0907103825136612,0.0,0.0907103825136612,0.5464480874316939
57727f79edc2cb3880ee0f61,Modern Art,Color Field Painting,Perle Fine,&quot;Cool&quot; Series No. 26 (First Love),0.0,0.25000000000000006,0.0,0.3750000000000001,0.0,0.25000000000000006,0.12500000000000003
57728377edc2cb3880fab2d0,Modern Art,Expressionism,Lovis Corinth,Portr&#228;t der Charlotte Berend-Corinth,0.0,0.2727272727272727,0.0,0.5454545454545455,0.0,0.18181818181818182,0.0
577275c9edc2cb3880cf5c9c,Modern Art,Abstract Expressionism,Cy Twombly,Tiznit,0.0,0.2,0.2,0.0,0.0,0.4,0.2
57728712edc2cb3880062852,Modern Art,Abstract Expressionism,Mathias Goeritz,Yellow Bird,0.1001100110011001,0.1001100110011001,0.1001100110011001,0.1001100110011001,0.0,0.0,0.5995599559955996
57728535edc2cb38800059d9,Modern Art,Art Informel,Joan Hernandez Pijuan,Pintura 222/60,0.0625,0.18749999999999997,0.37499999999999994,0.0625,0.0,0.3125,0.0
57728061edc2cb3880f11eb2,Modern Art,Color Field Painting,Leon Berkowitz,Cathedral #11,0.0,0.0,0.0,0.2,0.0,0.0,0.8
577281a7edc2cb3880f5132e,Modern Art,Magic Realism,Christian Schad,"Agosta, the Pigeon-Chested Man, and Rasha, the Black Dove",0.0625,0.125,0.25,0.0,0.0,0.5625,0.0
57727f1bedc2cb3880ecedb3,Modern Art,Surrealism,Jacques H&#233;rold,The Germ of the Night,0.15420129270544786,0.15420129270544786,0.07663896583564174,0.0,0.0,0.07663896583564174,0.5383194829178208
587cf645edc2c9546c0d0c08,Post Renaissance Art,Baroque,Otto van Veen,The Last Supper,0.0,0.0,0.06287069988137603,0.8113879003558718,0.0,0.12574139976275206,0.0
57727202edc2cb3880c38c4c,Renaissance Art,Northern Renaissance,Hans Memling,The Passion,0.07692307692307693,0.0,0.07692307692307693,0.4615384615384616,0.0,0.2307692307692308,0.15384615384615385
57727d0bedc2cb3880e6850b,Modern Art,Impressionism,Giuseppe de Nittis,"The Races at Auteuil, Paris",0.0,0.0,0.0,0.8750000000000001,0.0,0.125,0.0
5772763cedc2cb3880d0bbc6,Modern Art,Surrealism,Max Ernst,Europe after the Rain II,0.0,0.05555555555555555,0.2222222222222222,0.2222222222222222,0.0,0.4444444444444444,0.05555555555555555
577287caedc2cb388008282f,Modern Art,Neo-Expressionism,Paul Wonner,Still Life with Cup,0.0,0.21448467966573817,0.07149489322191273,0.0,0.0,0.21448467966573817,0.499535747446611
577283e1edc2cb3880fbfdfe,Modern Art,Pop Art,Jorge Martins,Har&#233;m m&#237;ope,0.0,0.2,0.1,0.1,0.0,0.1,0.5
57727c82edc2cb3880e4b543,Post Renaissance Art,Neoclassicism,Franz Xaver Winterhalter,"Portrait of Leonilla, Princess of Sayn Wittgenstein",0.0,0.02194907813871818,0.0,0.9113257243195788,0.0,0.04477611940298508,0.02194907813871818
57727d0aedc2cb3880e6840b,Modern Art,Impressionism,Giuseppe de Nittis,Breakfast in the Garden,0.0,0.0,0.0,0.7067137809187279,0.0,0.23462897526501766,0.058657243816254416
57728136edc2cb3880f3bc05,Modern Art,Magic Realism,Peter Doig,Gasthof zur Muldentalsperre,0.0,0.0,0.0,0.7995198079231692,0.0,0.0,0.20048019207683077
57728227edc2cb3880f6c4b3,Contemporary Art,Minimalism,Imi Knoebel,Room 19,0.0,0.33333333333333337,0.0,0.11111111111111113,0.33333333333333337,0.0,0.22222222222222227
577283a9edc2cb3880fb5499,Modern Art,Abstract Expressionism,Alfred Jensen,The Great Mystery II,0.0,0.18181818181818182,0.0,0.36363636363636365,0.09090909090909091,0.0,0.36363636363636365
577286d7edc2cb3880057746,Modern Art,Abstract Art,David Kakabadze,Constructive-decorative composition,0.0,0.20048019207683077,0.0,0.09963985594237695,0.09963985594237695,0.09963985594237695,0.5006002400960384
577287dbedc2cb3880089878,Modern Art,Neo-Expressionism,Martha Diamond,Light Blue Cityscape no. 4,0.0,0.0,0.0,0.37499999999999994,0.0,0.625,0.0
577288e7edc2cb38800bed7c,Modern Art,Impressionism,Jules Dupre,Sunset on the Coast,0.0,0.0,0.10000000000000002,0.5000000000000001,0.0,0.30000000000000004,0.10000000000000002
57727bd5edc2cb3880e2c6ef,Modern Art,Color Field Painting,Barnett Newman,3. Third Station,0.0,0.0,0.1,0.1,0.1,0.4,0.3
57728446edc2cb3880fd472d,Modern Art,Neo-Expressionism,Donald Sultan,"Lemons, May 16, 1984",0.0,0.1,0.2,0.2,0.1,0.0,0.4
589c5342edc2cd40d4ab5509,Post Renaissance Art,Neoclassicism,Antoine-Jean Gros,Bonaparte at the Pont D&#39;Arcole,0.0,0.0,0.0,0.5,0.0,0.37500000000000006,0.125
57727e10edc2cb3880e9b02d,Modern Art,Magic Realism,Eyvind Earle,Evening Magic,0.0,0.0,0.0,0.5384615384615384,0.0,0.23076923076923078,0.23076923076923078
57727dededc2cb3880e927ed,Modern Art,Impressionism,Anders Zorn,Castles in the Air,0.0,0.0,0.0,0.9336,0.0,0.0,0.0664
57727ba2edc2cb3880e2224b,Modern Art,Cubism,Pyotr Konchalovsky,Self-portrait,0.0,0.0,0.1,0.4,0.0,0.30000000000000004,0.2
57728a95edc2cb38801197f6,Post Renaissance Art,Rococo,Jean-Baptiste Greuze,The Complain of the Watch,0.0,0.0,0.16666666666666666,0.41666666666666663,0.0,0.41666666666666663,0.0
57728132edc2cb3880f3b5fa,Modern Art,Impressionism,Armand Guillaumin,Le Pont des Arts,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0909090909090909
57727d5fedc2cb3880e75708,Post Renaissance Art,Rococo,Fyodor Rokotov,Portrait of Count Alexey Bobrinsky as a Child,0.0,0.06666666666666667,0.0,0.7999999999999998,0.0,0.06666666666666667,0.06666666666666667
