ID	Category	Artist	Title	Year	Image URL	Painting Info URL	Artist Info URL
57728aceedc2cb388012495d	Neoclassicism	James Barry	King Lear Weeping over the Dead Body of Cordelia	1788	https://uploads8.wikiart.org/images/james-barry/king-lear-weeping-over-the-dead-body-of-cordelia-1788.jpg	https://www.wikiart.org/en/james-barry/king-lear-weeping-over-the-dead-body-of-cordelia-1788	https://www.wikiart.org/en/james-barry
57726f33edc2cb3880b9dfb3	Neoclassicism	Jean Auguste Dominique Ingres	Jupiter and Thetis	1811	https://uploads5.wikiart.org/images/jean-auguste-dominique-ingres/jupiter-and-thetis-1811.jpg	https://www.wikiart.org/en/jean-auguste-dominique-ingres/jupiter-and-thetis-1811	https://www.wikiart.org/en/jean-auguste-dominique-ingres
57728295edc2cb3880f81bb7	Pop Art	May Wilson	Ridiculous Portrait (Statue of Liberty)	1972	https://uploads5.wikiart.org/images/may-wilson/ridiculous-portrait-statue-of-liberty-1972.jpg	https://www.wikiart.org/en/may-wilson/ridiculous-portrait-statue-of-liberty-1972	https://www.wikiart.org/en/may-wilson
57727cbcedc2cb3880e564cd	Northern Renaissance	Jean Hey	The Nativity	1490	https://uploads0.wikiart.org/images/jean-hey/the-nativity.jpg	https://www.wikiart.org/en/jean-hey/the-nativity	https://www.wikiart.org/en/jean-hey
57726e4eedc2cb3880b6a503	Pop Art	Roy Lichtenstein	Brattata	1962	https://uploads3.wikiart.org/00131/images/roy-lichtenstein/dsc-3355.jpg	https://www.wikiart.org/en/roy-lichtenstein/brattata-1962	https://www.wikiart.org/en/roy-lichtenstein
57726f0bedc2cb3880b94427	Rococo	Jean-Honore Fragonard	Coresus at Callirhoe	1765	https://uploads0.wikiart.org/images/jean-honore-fragonard/high-priest-coresus-sacrificing-himself-to-save-callirhoe-scene-from-description-of-greece-by-1765.jpg	https://www.wikiart.org/en/jean-honore-fragonard/coresus-at-callirhoe-1765-1	https://www.wikiart.org/en/jean-honore-fragonard
577277c1edc2cb3880d59071	Surrealism	Paul Delvaux	Pygmallion	1939	https://uploads7.wikiart.org/images/paul-delvaux/pygmallion-1939.jpg	https://www.wikiart.org/en/paul-delvaux/pygmallion-1939	https://www.wikiart.org/en/paul-delvaux
577286e8edc2cb38800592f4	Abstract Expressionism	Richards Ruben	Untitled	1959	https://uploads7.wikiart.org/images/richards-ruben/untitled-1959.jpg	https://www.wikiart.org/en/richards-ruben/untitled-1959	https://www.wikiart.org/en/richards-ruben
577284a5edc2cb3880fe7e45	Color Field Painting	John Ferren	Sidon No. 3	1965	https://uploads6.wikiart.org/images/john-ferren/sidon-no-3-1965.jpg	https://www.wikiart.org/en/john-ferren/sidon-no-3-1965	https://www.wikiart.org/en/john-ferren
57726e6eedc2cb3880b7314a	High Renaissance	Giovanni Bellini	The Feast of the Gods	1514-1516	https://uploads4.wikiart.org/images/giovanni-bellini/the-feast-of-the-gods-1514.jpg	https://www.wikiart.org/en/giovanni-bellini/the-feast-of-the-gods-1514	https://www.wikiart.org/en/giovanni-bellini
5772821bedc2cb3880f6b354	Realism	Constantin Stahi	Portrait of a Girl	1873	https://uploads1.wikiart.org/images/constantin-stahi/portrait-of-a-girl-1873.jpg	https://www.wikiart.org/en/constantin-stahi/portrait-of-a-girl-1873	https://www.wikiart.org/en/constantin-stahi
57728704edc2cb38800610d9	Lyrical Abstraction	Kazuo Shiraga	Untitled	1972	https://uploads6.wikiart.org/images/kazuo-shiraga/untitled-1972.jpg	https://www.wikiart.org/en/kazuo-shiraga/untitled-1972	https://www.wikiart.org/en/kazuo-shiraga
57727e87edc2cb3880eb14be	Post-Impressionism	Gwen John	Interior with Figures	1898-1899	https://uploads6.wikiart.org/images/gwen-john/interior-with-figures-1899.jpg	https://www.wikiart.org/en/gwen-john/interior-with-figures-1899	https://www.wikiart.org/en/gwen-john
57728228edc2cb3880f6c655	Post-Impressionism	Janos Tornyai	On a seacoast	1900	https://uploads2.wikiart.org/images/janos-tornyai/on-a-seacoast-1900.jpg	https://www.wikiart.org/en/janos-tornyai/on-a-seacoast-1900	https://www.wikiart.org/en/janos-tornyai
57726f56edc2cb3880ba7233	Romanticism	Francisco Goya	Summer, or The Harvest	1786	https://uploads2.wikiart.org/images/francisco-goya/summer-or-the-harvest-1786.jpg	https://www.wikiart.org/en/francisco-goya/summer-or-the-harvest-1786	https://www.wikiart.org/en/francisco-goya
577287bbedc2cb3880080e68	Neo-Expressionism	Peter Alexander	Romance XX	1989	https://uploads1.wikiart.org/images/peter-alexander/romance-xx-1989.jpg	https://www.wikiart.org/en/peter-alexander/romance-xx-1989	https://www.wikiart.org/en/peter-alexander
577284a5edc2cb3880fe7f05	Abstract Expressionism	John Ferren	Untitled	1952	https://uploads4.wikiart.org/images/john-ferren/untitled-1952.jpg	https://www.wikiart.org/en/john-ferren/untitled-1952	https://www.wikiart.org/en/john-ferren
57727b6eedc2cb3880e18722	Realism	Fyodor Vasilyev	Before a Thunderstorm	1867-1869	https://uploads3.wikiart.org/images/fyodor-vasilyev/before-a-thunderstorm-1869.jpg	https://www.wikiart.org/en/fyodor-vasilyev/before-a-thunderstorm-1869	https://www.wikiart.org/en/fyodor-vasilyev
577281a6edc2cb3880f51151	Cubism	Lyonel Feininger	The Green Bridge II	1916	https://uploads2.wikiart.org/images/lyonel-feininger/the-green-bridge-ii-1916.jpg	https://www.wikiart.org/en/lyonel-feininger/the-green-bridge-ii-1916	https://www.wikiart.org/en/lyonel-feininger
577273acedc2cb3880c93fd7	Surrealism	Salvador Dali	The Great Masturbator	1929	https://uploads1.wikiart.org/images/salvador-dali/the-great-masturbator-1929.jpg	https://www.wikiart.org/en/salvador-dali/the-great-masturbator-1929	https://www.wikiart.org/en/salvador-dali
57727c27edc2cb3880e38d0d	Neoclassicism	Joshua Reynolds	Mrs Siddons as the Tragic Muse	1784-1789	https://uploads3.wikiart.org/images/joshua-reynolds/mrs-siddons-as-the-tragic-muse-1789.jpg	https://www.wikiart.org/en/joshua-reynolds/mrs-siddons-as-the-tragic-muse-1789	https://www.wikiart.org/en/joshua-reynolds
577277e1edc2cb3880d61b82	Pop Art	Richard Hamilton	Just what is it that makes today&#39;s homes so different, so appealing?	1956	https://uploads2.wikiart.org/images/richard-hamilton/http-en-wikipedia-org-wiki-file-hamilton-appealing2-jpg-1956.jpg	https://www.wikiart.org/en/richard-hamilton/http-en-wikipedia-org-wiki-file-hamilton-appealing2-jpg-1956	https://www.wikiart.org/en/richard-hamilton
577276e2edc2cb3880d31045	Realism	Vasily Vereshchagin	Mortally Wounded	1873	https://uploads2.wikiart.org/images/vasily-vereshchagin/mortally-wounded-1873.jpg	https://www.wikiart.org/en/vasily-vereshchagin/mortally-wounded-1873	https://www.wikiart.org/en/vasily-vereshchagin
577289e5edc2cb38800f313f	Magic Realism	Eric Ravilious	Lysanders in the snow	1942	https://uploads2.wikiart.org/images/eric-ravilious/lysanders-in-the-snow-1942.jpg	https://www.wikiart.org/en/eric-ravilious/lysanders-in-the-snow-1942	https://www.wikiart.org/en/eric-ravilious
57728060edc2cb3880f11d6e	Color Field Painting	Ronnie Landfield	The Howl of Terror	1967	https://uploads1.wikiart.org/images/ronnie-landfield/the-howl-of-terror-1967.jpg	https://www.wikiart.org/en/ronnie-landfield/the-howl-of-terror-1967	https://www.wikiart.org/en/ronnie-landfield
577278b1edc2cb3880d8b558	Romanticism	Pierre-Paul Prud&#39;hon	Portrait of the Empress Josephine	1805	https://uploads2.wikiart.org/images/pierre-paul-prud-hon/portrait-of-the-empress-josephine-1805.jpg	https://www.wikiart.org/en/pierre-paul-prud-hon/portrait-of-the-empress-josephine-1805	https://www.wikiart.org/en/pierre-paul-prud-hon
577271d2edc2cb3880c2e307	Romanticism	Orest Kiprensky	Poor Lisa	1827	https://uploads0.wikiart.org/images/orest-kiprensky/poor-lisa-1827.jpg	https://www.wikiart.org/en/orest-kiprensky/poor-lisa-1827	https://www.wikiart.org/en/orest-kiprensky
57727fa1edc2cb3880eea6ca	Abstract Art	Josef Sima	Storm at Fecamp	1954	https://uploads7.wikiart.org/images/josef-ma/temp-te-f-camp-1954.jpg	https://www.wikiart.org/en/josef-sima/temp-te-f-camp-1954	https://www.wikiart.org/en/josef-sima
577287dfedc2cb3880089ef8	Neo-Expressionism	Jorg Immendorff	Gyntiana - The Birth of Onionman	1992	https://uploads0.wikiart.org/images/jorg-immendorff/gyntiana-geburt-zwiebelmann-1992.jpg	https://www.wikiart.org/en/jorg-immendorff/gyntiana-geburt-zwiebelmann-1992	https://www.wikiart.org/en/jorg-immendorff
57727f77edc2cb3880ee0b8b	Minimalism	Dan Flavin	Untitled (to Henri Matisse)	1964	https://uploads2.wikiart.org/images/dan-flavin/untitled-to-henri-matisse-1964.jpg	https://www.wikiart.org/en/dan-flavin/untitled-to-henri-matisse-1964	https://www.wikiart.org/en/dan-flavin
577285a9edc2cb388001b4b3	Surrealism	Carlos Merida	Angel on Horseback	1931	https://uploads7.wikiart.org/images/carlos-merida/angel-on-horseback-1931.jpg	https://www.wikiart.org/en/carlos-merida/angel-on-horseback-1931	https://www.wikiart.org/en/carlos-merida
577275e5edc2cb3880cf8969	Neoclassicism	William-Adolphe Bouguereau	At the Edge of the Brook	1875	https://uploads8.wikiart.org/images/william-adolphe-bouguereau/at-the-edge-of-the-brook-1875.jpg	https://www.wikiart.org/en/william-adolphe-bouguereau/at-the-edge-of-the-brook-1875	https://www.wikiart.org/en/william-adolphe-bouguereau
57728922edc2cb38800ca423	Abstract Art	Theodore Roszak	Surge	1946	https://uploads5.wikiart.org/images/theodore-roszak/surge-1946.jpg	https://www.wikiart.org/en/theodore-roszak/surge-1946	https://www.wikiart.org/en/theodore-roszak
57727f37edc2cb3880ed6a4b	Abstract Expressionism	Hedda Sterne	Tondo #22	1953	https://uploads5.wikiart.org/images/hedda-sterne/tondo-22-1953.jpg	https://www.wikiart.org/en/hedda-sterne/tondo-22-1953	https://www.wikiart.org/en/hedda-sterne
57727071edc2cb3880be3253	Northern Renaissance	Albrecht Durer	Self-Portrait at the Age of Twenty Eight	1500	https://uploads3.wikiart.org/images/albrecht-durer/self-portrait-at-the-age-of-twenty-eight-1500.jpg	https://www.wikiart.org/en/albrecht-durer/self-portrait-at-the-age-of-twenty-eight-1500	https://www.wikiart.org/en/albrecht-durer
57727fabedc2cb3880eeb83a	Art Informel	Shozo Shimamoto	Holes	1953	https://uploads5.wikiart.org/images/shozo-shimamoto/holes-1953.jpg	https://www.wikiart.org/en/shozo-shimamoto/holes-1953	https://www.wikiart.org/en/shozo-shimamoto
577287b2edc2cb3880080201	Art Informel	Fritz Winter	Kleiner Garten	1961	https://uploads2.wikiart.org/images/fritz-winter/kleiner-garten-1961.jpg	https://www.wikiart.org/en/fritz-winter/kleiner-garten-1961	https://www.wikiart.org/en/fritz-winter
57728123edc2cb3880f39e6d	Expressionism	Paula Modersohn-Becker	Landscape with Birch trunks	1901	https://uploads2.wikiart.org/images/paula-modersohn-becker/landscape-with-birch-trunks.jpg	https://www.wikiart.org/en/paula-modersohn-becker/landscape-with-birch-trunks	https://www.wikiart.org/en/paula-modersohn-becker
577284a7edc2cb3880fe81d7	Abstract Art	Serge Charchoune	How many Sailors, How many Captains	1949	https://uploads8.wikiart.org/images/serge-charchoune/how-many-sailors-how-many-captains-1949.jpg	https://www.wikiart.org/en/serge-charchoune/how-many-sailors-how-many-captains-1949	https://www.wikiart.org/en/serge-charchoune
57727e81edc2cb3880eb0b16	Baroque	Agostino Carracci	Venus Punishing Profane Love	1590-1595	https://uploads3.wikiart.org/images/agostino-carracci/venus-punishing-profane-love-1595.jpg	https://www.wikiart.org/en/agostino-carracci/venus-punishing-profane-love-1595	https://www.wikiart.org/en/agostino-carracci
57727e24edc2cb3880e9d087	Neoclassicism	Fyodor Alekseyev	Illumination at Soboronaya Square on the occasion of the coronation of Alexander I	1802	https://uploads2.wikiart.org/images/fyodor-alekseyev/illumination-at-soboronaya-square-on-the-occasion-of-the-coronation-of-alexander-i-1802.jpg	https://www.wikiart.org/en/fyodor-alekseyev/illumination-at-soboronaya-square-on-the-occasion-of-the-coronation-of-alexander-i-1802	https://www.wikiart.org/en/fyodor-alekseyev
5772766cedc2cb3880d15c0f	Rococo	William Hogarth	The Battle of the Pictures	1743	https://uploads8.wikiart.org/images/william-hogarth/the-battle-of-the-pictures-1745.jpg	https://www.wikiart.org/en/william-hogarth/the-battle-of-the-pictures-1745	https://www.wikiart.org/en/william-hogarth
57727d5fedc2cb3880e75698	Rococo	Allan Ramsay	Queen Charlotte	XVIII cent.	https://uploads7.wikiart.org/images/allan-ramsay/queen-charlotte.jpg	https://www.wikiart.org/en/allan-ramsay/queen-charlotte	https://www.wikiart.org/en/allan-ramsay
577287caedc2cb388008273f	Neo-Expressionism	Paul Wonner	Landscape with Trees, Santa Monica	1964	https://uploads2.wikiart.org/images/paul-wonner/landscape-with-trees-santa-monica-1964.jpg	https://www.wikiart.org/en/paul-wonner/landscape-with-trees-santa-monica-1964	https://www.wikiart.org/en/paul-wonner
57727d5eedc2cb3880e75478	Rococo	Allan Ramsay	George III	XVIII cent.	https://uploads2.wikiart.org/images/allan-ramsay/george-iii.jpg	https://www.wikiart.org/en/allan-ramsay/george-iii	https://www.wikiart.org/en/allan-ramsay
57727a68edc2cb3880de6ec3	Rococo,Romanticism	Joseph Wright	D&#39;Ewes Coke, His Wife Hannah and Daniel Parker Coke	1781-1782	https://uploads7.wikiart.org/images/joseph-wright/d-ewes-coke-his-wife-hannah-and-daniel-parker-coke.jpg	https://www.wikiart.org/en/joseph-wright/d-ewes-coke-his-wife-hannah-and-daniel-parker-coke	https://www.wikiart.org/en/joseph-wright
5772846eedc2cb3880fdd9f5	Abstract Expressionism	Louis Schanker	Football #3	1950	https://uploads0.wikiart.org/images/louis-schanker/football-3-1950.jpg	https://www.wikiart.org/en/louis-schanker/football-3-1950	https://www.wikiart.org/en/louis-schanker
5772798eedc2cb3880dbc5c2	High Renaissance	Lorenzo Lotto	Triumph of Chastity	1530	https://uploads8.wikiart.org/images/lorenzo-lotto/triumph-of-chastity-1530.jpg	https://www.wikiart.org/en/lorenzo-lotto/triumph-of-chastity-1530	https://www.wikiart.org/en/lorenzo-lotto
577284a7edc2cb3880fe8247	Abstract Art	Serge Charchoune	Symphonie Fantastique	1949	https://uploads4.wikiart.org/images/serge-charchoune/symphonie-fantastique-1949.jpg	https://www.wikiart.org/en/serge-charchoune/symphonie-fantastique-1949	https://www.wikiart.org/en/serge-charchoune
5772857bedc2cb3880011b30	Post-Impressionism	Augustus John	David and Dorelia in Normandy	1908	https://uploads0.wikiart.org/images/augustus-john/david-and-dorelia-in-normandy-1908.jpg	https://www.wikiart.org/en/augustus-john/david-and-dorelia-in-normandy-1908	https://www.wikiart.org/en/augustus-john
57728532edc2cb38800054f5	Art Informel	Manuel Rivera	Espejo del Duende	1963	https://uploads6.wikiart.org/images/manuel-rivera/espejo-del-duende-1963.jpg	https://www.wikiart.org/en/manuel-rivera/espejo-del-duende-1963	https://www.wikiart.org/en/manuel-rivera
577281caedc2cb3880f59ae8	Neoclassicism	Gheorghe Tattarescu	Woman with Tambourine	XIX cent.	https://uploads2.wikiart.org/images/gheorghe-tattarescu/woman-with-tambourine.jpg	https://www.wikiart.org/en/gheorghe-tattarescu/woman-with-tambourine	https://www.wikiart.org/en/gheorghe-tattarescu
577275a5edc2cb3880cece06	Northern Renaissance	Hans Holbein the Younger	The Body of the Dead Christ in the Tomb	1521	https://uploads3.wikiart.org/images/hans-holbein-the-younger/the-body-of-the-dead-christ-in-the-tomb-1521.jpg	https://www.wikiart.org/en/hans-holbein-the-younger/the-body-of-the-dead-christ-in-the-tomb-1521	https://www.wikiart.org/en/hans-holbein-the-younger
5772869bedc2cb388004cd52	Impressionism	Vilhelm Hammershoi	Frederikke Hammersh&#248;i, the artist&#39;s mother	1886	https://uploads8.wikiart.org/images/vilhelm-hammershoi/frederikke-hammersh-i-the-artist-s-mother-1886.jpg	https://www.wikiart.org/en/vilhelm-hammershoi/frederikke-hammersh-i-the-artist-s-mother-1886	https://www.wikiart.org/en/vilhelm-hammershoi
577278c0edc2cb3880d8cd0a	Rococo	Bernardo Bellotto	The Arch of Constantine	1742	https://uploads7.wikiart.org/images/bernardo-bellotto/the-arch-of-constantine-1742.jpg	https://www.wikiart.org/en/bernardo-bellotto/the-arch-of-constantine-1742	https://www.wikiart.org/en/bernardo-bellotto
57726f3bedc2cb3880b9ebb5	Neoclassicism	Jean Auguste Dominique Ingres	The Turkish Bath	1863	https://uploads3.wikiart.org/images/jean-auguste-dominique-ingres/the-turkish-bath-1863.jpg	https://www.wikiart.org/en/jean-auguste-dominique-ingres/the-turkish-bath-1863	https://www.wikiart.org/en/jean-auguste-dominique-ingres
5772891fedc2cb38800c9e91	Rococo	Paul Revere	Landing of Troops	1770	https://uploads4.wikiart.org/images/paul-revere/landing-of-troops-1770.jpg	https://www.wikiart.org/en/paul-revere/landing-of-troops-1770	https://www.wikiart.org/en/paul-revere
57727f1fedc2cb3880ecf3fb	Abstract Art	Johannes Itten	Farbenkugel in 7 Lichtstufen und 12 T&#246;nen	1921	https://uploads4.wikiart.org/images/johannes-itten/farbenkugel-in-7-lichtstufen-und-12-t-nen-1921.jpg	https://www.wikiart.org/en/johannes-itten/farbenkugel-in-7-lichtstufen-und-12-t-nen-1921	https://www.wikiart.org/en/johannes-itten
5772867bedc2cb38800447ba	Romanticism	Henry Fuseli	The Death of Oedipus	1784	https://uploads2.wikiart.org/images/henry-fuseli/the-death-of-oedipus-1784(1).jpg	https://www.wikiart.org/en/henry-fuseli/the-death-of-oedipus-1784	https://www.wikiart.org/en/henry-fuseli
57726f07edc2cb3880b93e66	Early Renaissance	Piero della Francesca	Battle between Heraclius and Chosroes	1458-1466	https://uploads5.wikiart.org/images/piero-della-francesca/battle-between-heraclius-and-chosroes(1).jpg	https://www.wikiart.org/en/piero-della-francesca/battle-between-heraclius-and-chosroes	https://www.wikiart.org/en/piero-della-francesca
57728295edc2cb3880f81d19	Rococo	Jean-Baptiste Oudry	Louis XV Hunting Deer in the Saint-Germain Forest	1730	https://uploads8.wikiart.org/images/jean-baptiste-oudry/louis-xv-hunting-deer-in-the-saint-germain-forest-1730.jpg	https://www.wikiart.org/en/jean-baptiste-oudry/louis-xv-hunting-deer-in-the-saint-germain-forest-1730	https://www.wikiart.org/en/jean-baptiste-oudry
577280e0edc2cb3880f28f58	Pop Art	Patrick Caulfield	Pottery	1969	https://uploads0.wikiart.org/images/patrick-caulfield/pottery-1969.jpg	https://www.wikiart.org/en/patrick-caulfield/pottery-1969	https://www.wikiart.org/en/patrick-caulfield
57727669edc2cb3880d1573f	Rococo	William Hogarth	A Harlot&#39;s Progress, plate 6	XVIII cent.	https://uploads4.wikiart.org/images/william-hogarth/a-harlot-s-progress-plate-6.jpg	https://www.wikiart.org/en/william-hogarth/a-harlot-s-progress-plate-6	https://www.wikiart.org/en/william-hogarth
57728295edc2cb3880f81d29	Rococo	Jean-Baptiste Oudry	Still Life with Dead Game and Peaches in a Landscape	1727	https://uploads2.wikiart.org/images/jean-baptiste-oudry/still-life-with-dead-game-and-peaches-in-a-landscape-1727.jpg	https://www.wikiart.org/en/jean-baptiste-oudry/still-life-with-dead-game-and-peaches-in-a-landscape-1727	https://www.wikiart.org/en/jean-baptiste-oudry
57728a65edc2cb388010f4e4	Romanticism	James Ward 	Portraits of Blackthorn, a Broodmare, with Old Jack, a Favourite Pony, the Property of E. Mundy, Esq.	1812	https://uploads8.wikiart.org/images/james-ward/portraits-of-blackthorn-a-broodmare-with-old-jack-a-favourite-pony-the-property-of-e-mundy-esq-1812.jpg	https://www.wikiart.org/en/james-ward/portraits-of-blackthorn-a-broodmare-with-old-jack-a-favourite-pony-the-property-of-e-mundy-esq-1812	https://www.wikiart.org/en/james-ward
57727bddedc2cb3880e2d1a5	Rococo	Maurice Quentin de La Tour	Portrait of King Louis XV	1748	https://uploads0.wikiart.org/images/maurice-quentin-de-la-tour/portrait-of-king-louis-xv-1748.jpg	https://www.wikiart.org/en/maurice-quentin-de-la-tour/portrait-of-king-louis-xv-1748	https://www.wikiart.org/en/maurice-quentin-de-la-tour
577283aeedc2cb3880fb5b86	Minimalism	Martin Barre	62-5	1962	https://uploads1.wikiart.org/images/martin-barre/62-5-1962.jpg	https://www.wikiart.org/en/martin-barre/62-5-1962	https://www.wikiart.org/en/martin-barre
577289a8edc2cb38800e790e	Rococo	Charles Willson Peale	Thomas and Henry Sergeant	1787	https://uploads4.wikiart.org/images/charles-willson-peale/thomas-and-henry-sergeant-1787.jpg	https://www.wikiart.org/en/charles-willson-peale/thomas-and-henry-sergeant-1787	https://www.wikiart.org/en/charles-willson-peale
57727c95edc2cb3880e4d1d4	Northern Renaissance	Gerard David	A Rest During the Flight to Egypt	1510-1515	https://uploads7.wikiart.org/images/gerard-david/a-rest-during-the-flight-to-egypt.jpg	https://www.wikiart.org/en/gerard-david/a-rest-during-the-flight-to-egypt	https://www.wikiart.org/en/gerard-david
577284a1edc2cb3880fe7895	Lyrical Abstraction	Ray Parker	Untitled #71	1974	https://uploads6.wikiart.org/images/ray-parker/untitled-71-1974.jpg	https://www.wikiart.org/en/ray-parker/untitled-71-1974	https://www.wikiart.org/en/ray-parker
57727601edc2cb3880d00ef4	Expressionism	Egon Schiele	Two Girls Lying Entwined	1915	https://uploads3.wikiart.org/images/egon-schiele/two-girls-lying-entwined-1915.jpg	https://www.wikiart.org/en/egon-schiele/two-girls-lying-entwined-1915	https://www.wikiart.org/en/egon-schiele
57727cbaedc2cb3880e561e7	Northern Renaissance	Jan van Hemessen	Parable of the Prodigal Son	1536	https://uploads8.wikiart.org/images/jan-van-hemessen/the-prodigal-son-1536.jpg	https://www.wikiart.org/en/jan-van-hemessen/the-prodigal-son-1536	https://www.wikiart.org/en/jan-van-hemessen
57727d86edc2cb3880e7e420	Baroque	Judith Leyster	A Youth with a Jug	1629	https://uploads3.wikiart.org/images/judith-leyster/a-youth-with-a-jug.jpg	https://www.wikiart.org/en/judith-leyster/a-youth-with-a-jug	https://www.wikiart.org/en/judith-leyster
57726f73edc2cb3880ba9e63	Northern Renaissance	Hieronymus Bosch	Ascent of the Blessed	1500-1504	https://uploads4.wikiart.org/images/hieronymus-bosch/ascent-of-the-blessed-1504.jpg	https://www.wikiart.org/en/hieronymus-bosch/ascent-of-the-blessed-1504	https://www.wikiart.org/en/hieronymus-bosch
577284a2edc2cb3880fe78d5	Color Field Painting	Ray Parker	Untitled	1964	https://uploads3.wikiart.org/images/ray-parker/untitled-1964.jpg	https://www.wikiart.org/en/ray-parker/untitled-1964	https://www.wikiart.org/en/ray-parker
577283cdedc2cb3880fbdd42	Abstract Expressionism	Hassel Smith	Untitled	1959	https://uploads7.wikiart.org/images/hassel-smith/untitled-1959-1.jpg	https://www.wikiart.org/en/hassel-smith/untitled-1959-1	https://www.wikiart.org/en/hassel-smith
577286ddedc2cb38800581b2	Magic Realism	Pierre Roy	Le chou-fleur	1931	https://uploads8.wikiart.org/images/pierre-roy/le-chou-fleur-1931.jpg	https://www.wikiart.org/en/pierre-roy/le-chou-fleur-1931	https://www.wikiart.org/en/pierre-roy
577287deedc2cb3880089cf2	Neo-Expressionism	Betty Goodwin	Swimmer #3	1983	https://uploads7.wikiart.org/images/betty-goodwin/swimmer-3-1983.jpg	https://www.wikiart.org/en/betty-goodwin/swimmer-3-1983	https://www.wikiart.org/en/betty-goodwin
577278d3edc2cb3880d93f56	Northern Renaissance	Hans Baldung	Portrait of a Lady	1530	https://uploads6.wikiart.org/images/hans-baldung/portrait-of-a-lady-1530.jpg	https://www.wikiart.org/en/hans-baldung/portrait-of-a-lady-1530	https://www.wikiart.org/en/hans-baldung
57727259edc2cb3880c4cb0a	Impressionism	Claude Monet	Women in the garden	1866	https://uploads2.wikiart.org/images/claude-monet/women-in-the-garden.jpg	https://www.wikiart.org/en/claude-monet/women-in-the-garden	https://www.wikiart.org/en/claude-monet
57727904edc2cb3880d9e27e	Realism	Grigoriy Myasoyedov	Zemstvo is having their lunch	1872	https://uploads6.wikiart.org/images/grigoriy-myasoyedov/zemstvo-is-having-their-lunch-1872.jpg	https://www.wikiart.org/en/grigoriy-myasoyedov/zemstvo-is-having-their-lunch-1872	https://www.wikiart.org/en/grigoriy-myasoyedov
577278cdedc2cb3880d93804	High Renaissance	Vittore Carpaccio	Portrait of a Knight	1510	https://uploads4.wikiart.org/images/vittore-carpaccio/portrait-of-a-knight-1510.jpg	https://www.wikiart.org/en/vittore-carpaccio/portrait-of-a-knight-1510	https://www.wikiart.org/en/vittore-carpaccio
57728a0dedc2cb38800fc320	Impressionism	Julian Ashton	Sentry-box Reach, Hawkesbury River, New South Wales	1886	https://uploads2.wikiart.org/images/julian-ashton/sentry-box-reach-hawkesbury-river-new-south-wales-1886.jpg	https://www.wikiart.org/en/julian-ashton/sentry-box-reach-hawkesbury-river-new-south-wales-1886	https://www.wikiart.org/en/julian-ashton
577288d3edc2cb38800bcc16	Abstract Expressionism	Giorgio Cavallon	Country Scene	1938	https://uploads5.wikiart.org/images/giorgio-cavallon/country-scene-1938.jpg	https://www.wikiart.org/en/giorgio-cavallon/country-scene-1938	https://www.wikiart.org/en/giorgio-cavallon
57728192edc2cb3880f4f237	Abstract Art	Jean Fautrier	Le lilas blanc	1927	https://uploads3.wikiart.org/images/jean-fautrier/le-lilas-blanc-1927.jpg	https://www.wikiart.org/en/jean-fautrier/le-lilas-blanc-1927	https://www.wikiart.org/en/jean-fautrier
577282b9edc2cb3880f8a787	Neoclassicism	John Trumbull	The Surrender of General Burgoyne	1821	https://uploads4.wikiart.org/images/john-trumbull/the-surrender-of-general-burgoyne-1821.jpg	https://www.wikiart.org/en/john-trumbull/the-surrender-of-general-burgoyne-1821	https://www.wikiart.org/en/john-trumbull
57728363edc2cb3880fa9f24	Color Field Painting	Cesar Paternosto	Modez	1971	https://uploads6.wikiart.org/images/cesar-paternosto/modez-1971.jpg	https://www.wikiart.org/en/cesar-paternosto/modez-1971	https://www.wikiart.org/en/cesar-paternosto
577286ddedc2cb3880058192	Magic Realism	Pierre Roy	La naissance de V&#233;nus	XIX-XX cent.	https://uploads2.wikiart.org/images/pierre-roy/la-naissance-de-v-nus.jpg	https://www.wikiart.org/en/pierre-roy/la-naissance-de-v-nus	https://www.wikiart.org/en/pierre-roy
577288e3edc2cb38800be6c2	Abstract Art	Balcomb Greene	Way Down Blue	1945	https://uploads3.wikiart.org/images/balcomb-greene/way-down-blue-1945.jpg	https://www.wikiart.org/en/balcomb-greene/way-down-blue-1945	https://www.wikiart.org/en/balcomb-greene
57727f7aedc2cb3880ee1191	Abstract Art	Perle Fine	Untitled	1940	https://uploads3.wikiart.org/images/perle-fine/untitled-1940.jpg	https://www.wikiart.org/en/perle-fine/untitled-1940	https://www.wikiart.org/en/perle-fine
57727681edc2cb3880d1d3d4	Lyrical Abstraction	Paul Jenkins	Phenomena Waiting Gables	1965	https://uploads7.wikiart.org/images/paul-jenkins/phenomena-waiting-gables.jpg	https://www.wikiart.org/en/paul-jenkins/phenomena-waiting-gables	https://www.wikiart.org/en/paul-jenkins
57728287edc2cb3880f80685	Lyrical Abstraction	Sam Francis	Hommage a Vincent van Gogh	1989	https://uploads4.wikiart.org/images/sam-francis/hommage-a-vincent-van-gogh-1989.jpg	https://www.wikiart.org/en/sam-francis/hommage-a-vincent-van-gogh-1989	https://www.wikiart.org/en/sam-francis
577285c7edc2cb3880023a69	Magic Realism	Nicolae Maniu	Contemplation	XX cent.	https://uploads6.wikiart.org/images/nicolae-maniu/contemplation.jpg	https://www.wikiart.org/en/nicolae-maniu/contemplation	https://www.wikiart.org/en/nicolae-maniu
