Painting,Best Matching Poem Index,Similarity Score
577280d9edc2cb3880f284d2.jpg,4615,0.2920169532299042
577270e8edc2cb3880bfa395.jpg,4463,0.29200565814971924
57728aceedc2cb388012484b.jpg,2663,0.2919299900531769
5772820aedc2cb3880f647bc.jpg,1518,0.2919195890426636
577286ceedc2cb3880056e67.jpg,1556,0.29191911220550537
57726e40edc2cb3880b690dd.jpg,3186,0.2919158637523651
57726efaedc2cb3880b92a04.jpg,4718,0.2919136881828308
57726f0cedc2cb3880b945a5.jpg,246,0.2919086515903473
577287c8edc2cb388008249b.jpg,1518,0.2918870747089386
5772832fedc2cb3880fa0ccf.jpg,1518,0.291864275932312
5772848cedc2cb3880fe5c3f.jpg,1999,0.2918303310871124
57727904edc2cb3880d9e27e.jpg,23,0.29180529713630676
57726f4eedc2cb3880ba09ad.jpg,1327,0.29179647564888
57728a18edc2cb38800fd52d.jpg,4810,0.29175207018852234
577289e5edc2cb38800f30df.jpg,4315,0.2917451858520508
57727903edc2cb3880d9e116.jpg,3287,0.291717529296875
57727e80edc2cb3880eb08c6.jpg,4810,0.2917006313800812
577280f3edc2cb3880f30270.jpg,1489,0.29165223240852356
57727f46edc2cb3880ed8224.jpg,1452,0.29165199398994446
57727150edc2cb3880c106e2.jpg,2164,0.2916458249092102
5772785dedc2cb3880d787c9.jpg,518,0.29163941740989685
577270e9edc2cb3880bfa495.jpg,4463,0.29162871837615967
57727ee6edc2cb3880ec4ed4.jpg,2733,0.29160869121551514
57728267edc2cb3880f77edd.jpg,1307,0.2915993332862854
5772837eedc2cb3880fabd62.jpg,4148,0.2915956974029541
577284e2edc2cb3880ff2f1e.jpg,1518,0.29159051179885864
5772774fedc2cb3880d4590b.jpg,1811,0.291588693857193
57728401edc2cb3880fc8413.jpg,4718,0.291567862033844
58666b64edc2cd757c151ce3.jpg,1597,0.2915668487548828
57727fb9edc2cb3880eecc71.jpg,4562,0.291542112827301
57728a68edc2cb388010f905.jpg,1043,0.29153722524642944
5772843bedc2cb3880fd334d.jpg,290,0.2915363907814026
577288a6edc2cb38800b2f89.jpg,2094,0.29153352975845337
577281c5edc2cb3880f593fe.jpg,1446,0.2915201783180237
57727e10edc2cb3880e9b01b.jpg,1391,0.29146578907966614
57726eceedc2cb3880b885df.jpg,3980,0.29135599732398987
5772886dedc2cb38800a8370.jpg,154,0.2913050651550293
57a2eedaedc2c92150bf041e.jpg,1997,0.2912399172782898
5772839bedc2cb3880fb3e71.jpg,1518,0.29121091961860657
577273c5edc2cb3880c9c27d.jpg,3847,0.2912062108516693
57727e14edc2cb3880e9b665.jpg,1349,0.2911580502986908
5772850bedc2cb3880ffc327.jpg,3001,0.29115790128707886
5772700eedc2cb3880bc828e.jpg,1884,0.2911386787891388
57728230edc2cb3880f6d38d.jpg,1307,0.2911364436149597
57727d76edc2cb3880e7cdae.jpg,3623,0.2911326587200165
5772831cedc2cb3880f9efa3.jpg,2829,0.2911170721054077
57726f58edc2cb3880ba7503.jpg,2038,0.2911103069782257
57727f06edc2cb3880ecd324.jpg,1307,0.2910996079444885
57727bb9edc2cb3880e243c5.jpg,1049,0.29108935594558716
57727028edc2cb3880bd06da.jpg,2652,0.29108667373657227
57727e33edc2cb3880ea40a9.jpg,1885,0.29107290506362915
57726efeedc2cb3880b92f28.jpg,4580,0.29103872179985046
57727268edc2cb3880c4e163.jpg,2580,0.2910235822200775
57726e47edc2cb3880b699f7.jpg,4159,0.29093918204307556
577284a3edc2cb3880fe7a97.jpg,4904,0.29091203212738037
57728400edc2cb3880fc8383.jpg,4388,0.29090750217437744
57726e21edc2cb3880b603e5.jpg,1307,0.2909071743488312
5772850aedc2cb3880ffc307.jpg,4388,0.29089874029159546
577288e7edc2cb38800becfc.jpg,1554,0.29088929295539856
57728400edc2cb3880fc83f3.jpg,1307,0.2908795177936554
57727d39edc2cb3880e71c30.jpg,518,0.2908676266670227
577282e6edc2cb3880f940ae.jpg,2157,0.2908366322517395
57728503edc2cb3880ffb886.jpg,4123,0.29083332419395447
57727fa9edc2cb3880eeb594.jpg,4947,0.2908322811126709
57727631edc2cb3880d0ae32.jpg,4414,0.2907807528972626
57728568edc2cb388000ff60.jpg,3755,0.2907789349555969
577287ccedc2cb3880082b03.jpg,3362,0.29075929522514343
57726f3bedc2cb3880b9ebb5.jpg,3980,0.29071134328842163
577281c5edc2cb3880f5948e.jpg,1999,0.29070359468460083
5772823dedc2cb3880f6e971.jpg,1307,0.29067087173461914
57727e80edc2cb3880eb0886.jpg,4167,0.2906610369682312
57728a12edc2cb38800fcb30.jpg,2491,0.2906486690044403
57727e83edc2cb3880eb0dab.jpg,1637,0.2906355857849121
57728966edc2cb38800dbb58.jpg,1388,0.29063376784324646
57728a11edc2cb38800fca90.jpg,674,0.2905954420566559
57726f08edc2cb3880b94016.jpg,1637,0.29058098793029785
57728497edc2cb3880fe6b71.jpg,2737,0.2905535399913788
5772721eedc2cb3880c413e6.jpg,4463,0.29050278663635254
57728143edc2cb3880f3d271.jpg,1307,0.2904958724975586
57726f0bedc2cb3880b94407.jpg,4800,0.2904627025127411
577281f4edc2cb3880f62403.jpg,4123,0.2904506325721741
5772832eedc2cb3880fa0b8f.jpg,4800,0.2904500663280487
5772838eedc2cb3880fb292b.jpg,4983,0.2903841733932495
57726e52edc2cb3880b6ab5a.jpg,1391,0.2903458774089813
577272d6edc2cb3880c69b39.jpg,1793,0.29034560918807983
57728401edc2cb3880fc8423.jpg,3287,0.290334552526474
577287c4edc2cb3880081e0b.jpg,4810,0.2903344929218292
5772764fedc2cb3880d1344d.jpg,4005,0.2902582883834839
577287c8edc2cb388008243b.jpg,1307,0.2902412712574005
57726f34edc2cb3880b9e103.jpg,3148,0.29023200273513794
57726f2aedc2cb3880b9cf97.jpg,4629,0.29019057750701904
57728224edc2cb3880f6c009.jpg,3003,0.290168434381485
57728985edc2cb38800de8f6.jpg,1518,0.29016268253326416
577288e7edc2cb38800beddc.jpg,536,0.2901589572429657
57728984edc2cb38800de854.jpg,154,0.2901418209075928
57728629edc2cb388003753f.jpg,3555,0.2901228964328766
57728a95edc2cb388011985c.jpg,1964,0.2901102602481842
57727e17edc2cb3880e9ba8b.jpg,529,0.2900775671005249
57727145edc2cb3880c0f349.jpg,4390,0.2900747060775757
57727c76edc2cb3880e4a474.jpg,4072,0.29005464911460876
57727ea3edc2cb3880eb95a5.jpg,1322,0.2900539040565491
57728560edc2cb388000f134.jpg,4629,0.2900395691394806
57727f92edc2cb3880ee38dc.jpg,2640,0.2900281846523285
577286ddedc2cb38800581b2.jpg,225,0.290010929107666
577284dcedc2cb3880ff2574.jpg,4583,0.28998592495918274
57726f4fedc2cb3880ba0b6d.jpg,1005,0.2899380326271057
5772819cedc2cb3880f501c7.jpg,4123,0.28992822766304016
5772836fedc2cb3880faa6de.jpg,4123,0.2898736000061035
57728649edc2cb388003a6e7.jpg,3720,0.2897852957248688
577287c9edc2cb38800826ad.jpg,3499,0.2897702157497406
57726f2cedc2cb3880b9d434.jpg,4215,0.28976020216941833
57726e1bedc2cb3880b5f917.jpg,1307,0.2897363305091858
5772779bedc2cb3880d4fdef.jpg,518,0.2897226810455322
57727c82edc2cb3880e4b543.jpg,2488,0.2896859645843506
577281c3edc2cb3880f59030.jpg,1601,0.28965094685554504
59db4dcbedc2c9f0102204c6.jpg,1518,0.2896394431591034
57727048edc2cb3880bd965a.jpg,1162,0.28961828351020813
57728883edc2cb38800aa71b.jpg,4123,0.28960177302360535
57726f56edc2cb3880ba7233.jpg,1327,0.2895985245704651
57727bbdedc2cb3880e24a5b.jpg,2692,0.28959253430366516
5772857eedc2cb3880012064.jpg,1999,0.2895434498786926
57726e2fedc2cb3880b61b5c.jpg,3346,0.28953486680984497
577276beedc2cb3880d28442.jpg,2663,0.2895335257053375
57727698edc2cb3880d1f709.jpg,518,0.289517879486084
57727ec7edc2cb3880ec220c.jpg,3980,0.289501428604126
5772857bedc2cb3880011b60.jpg,1518,0.289480596780777
577278aeedc2cb3880d8b054.jpg,4901,0.2894715964794159
57728984edc2cb38800de874.jpg,3980,0.2894631624221802
5772883dedc2cb388009e34d.jpg,109,0.2894596457481384
57728136edc2cb3880f3bbf5.jpg,1876,0.2893792688846588
577284fcedc2cb3880ffab64.jpg,4123,0.28937697410583496
57727dd0edc2cb3880e90169.jpg,4365,0.2893413007259369
577288e3edc2cb38800be672.jpg,1821,0.2893245220184326
57728380edc2cb3880fabf99.jpg,4390,0.28929102420806885
57727592edc2cb3880ceb105.jpg,1423,0.28927430510520935
57728604edc2cb388002e748.jpg,785,0.2892691195011139
57728a67edc2cb388010f875.jpg,518,0.28925061225891113
577281a7edc2cb3880f5136e.jpg,696,0.28922608494758606
57726f0dedc2cb3880b94705.jpg,894,0.2892211973667145
57728a63edc2cb388010f269.jpg,1002,0.28920450806617737
577286c8edc2cb38800564d4.jpg,1391,0.2891479432582855
57728a66edc2cb388010f677.jpg,2502,0.2891412377357483
59b2901eedc2caeb043310e0.jpg,1637,0.2891159951686859
57727c5cedc2cb3880e42c1c.jpg,1637,0.2891113758087158
57727fabedc2cb3880eeb83a.jpg,4948,0.28910931944847107
57727027edc2cb3880bd05ca.jpg,1637,0.28910577297210693
57728503edc2cb3880ffb7c6.jpg,2038,0.28906935453414917
57726e19edc2cb3880b5f5e5.jpg,518,0.2890678346157074
57726f76edc2cb3880baa425.jpg,2038,0.28906092047691345
577276f0edc2cb3880d32513.jpg,2663,0.2890380322933197
57727ca2edc2cb3880e53ccb.jpg,2652,0.2890359163284302
577284e2edc2cb3880ff2f7e.jpg,1518,0.2890312075614929
57727684edc2cb3880d1d7e4.jpg,1518,0.28903043270111084
577278deedc2cb3880d94eb0.jpg,738,0.2890288829803467
57728a65edc2cb388010f4e4.jpg,1320,0.2890203297138214
57728619edc2cb388003099d.jpg,1162,0.28898561000823975
577278e2edc2cb3880d95572.jpg,1601,0.2889624536037445
589c5342edc2cd40d4ab5509.jpg,1885,0.288955420255661
57726e81edc2cb3880b74f34.jpg,4123,0.2889326214790344
577288c2edc2cb38800b5c2c.jpg,1999,0.2889157235622406
57728194edc2cb3880f4f59d.jpg,4123,0.2889040410518646
57728413edc2cb3880fca0e6.jpg,1518,0.28887927532196045
577284e0edc2cb3880ff2bea.jpg,1112,0.2888311445713043
57728225edc2cb3880f6c13b.jpg,4615,0.2888210415840149
577280e3edc2cb3880f29328.jpg,3980,0.28881382942199707
57727fbcedc2cb3880eed167.jpg,3201,0.2888091504573822
57728706edc2cb388006142d.jpg,1999,0.28875502943992615
5772883dedc2cb388009e2fd.jpg,529,0.28873729705810547
58667c95edc2cd757c430d46.jpg,4167,0.2886652648448944
57727e13edc2cb3880e9b46d.jpg,1349,0.28864577412605286
5772831eedc2cb3880f9f1b7.jpg,4123,0.2886391580104828
5772785aedc2cb3880d78401.jpg,1043,0.28862154483795166
5772822eedc2cb3880f6d16b.jpg,4123,0.28861477971076965
57727c8fedc2cb3880e4c8b0.jpg,897,0.2885880768299103
57726f3aedc2cb3880b9eb12.jpg,2330,0.2885764241218567
5772867dedc2cb38800449ac.jpg,1307,0.288575679063797
577282b3edc2cb3880f89dd9.jpg,4123,0.2885728180408478
57727f3eedc2cb3880ed763b.jpg,1112,0.2885130047798157
5772827fedc2cb3880f7fa12.jpg,4615,0.2884855568408966
57728562edc2cb388000f4ea.jpg,674,0.2884841859340668
57726eaaedc2cb3880b7eeb1.jpg,1388,0.28848186135292053
57728372edc2cb3880faabb8.jpg,3537,0.28847599029541016
57727b79edc2cb3880e18fc4.jpg,1320,0.2884748578071594
57727c22edc2cb3880e384dc.jpg,858,0.2884643077850342
57727425edc2cb3880caefab.jpg,473,0.2884564697742462
57727ffeedc2cb3880efd9b9.jpg,2652,0.28845614194869995
57726f57edc2cb3880ba7453.jpg,2038,0.2883237302303314
577278feedc2cb3880d9d852.jpg,434,0.2883222997188568
57728649edc2cb388003a777.jpg,4005,0.2883167862892151
57727d3eedc2cb3880e72335.jpg,2164,0.28820353746414185
577284faedc2cb3880ffa8a2.jpg,3473,0.2881903350353241
57728568edc2cb388000fe5e.jpg,4521,0.28807729482650757
57726f96edc2cb3880bb22db.jpg,1468,0.2880761921405792
580c9549edc2c92a9c183fdb.jpg,1002,0.28806188702583313
57728325edc2cb3880f9fd25.jpg,2531,0.2880500853061676
57726f2fedc2cb3880b9d92c.jpg,4629,0.2880423665046692
5772736aedc2cb3880c89a35.jpg,1644,0.2880420982837677
58aae502edc2c923e4650713.jpg,2038,0.28802618384361267
57727ca4edc2cb3880e540aa.jpg,4005,0.28799718618392944
577281c2edc2cb3880f58f90.jpg,718,0.2879551947116852
5772823dedc2cb3880f6e9f1.jpg,1307,0.2879500091075897
58d01d37edc2c99318cc0e84.jpg,1002,0.2879449129104614
57728500edc2cb3880ffb3bc.jpg,1518,0.28789788484573364
57726e48edc2cb3880b69b14.jpg,666,0.2878965735435486
577277b1edc2cb3880d579e8.jpg,1307,0.28784212470054626
57728a7fedc2cb38801120f1.jpg,4946,0.28783974051475525
5882c5f6edc2c9e7787dac19.jpg,760,0.28782522678375244
57727e80edc2cb3880eb08a6.jpg,4629,0.28780606389045715
577286ceedc2cb3880056efb.jpg,900,0.28779199719429016
57726f76edc2cb3880baa405.jpg,4382,0.2877485752105713
577287deedc2cb3880089e06.jpg,2226,0.2877359688282013
57727448edc2cb3880cb8319.jpg,518,0.28771093487739563
577284a7edc2cb3880fe813a.jpg,4123,0.28770703077316284
57727d75edc2cb3880e7cc9e.jpg,4379,0.2877035439014435
59ae559cedc2c9cdd86c5224.jpg,2330,0.28770190477371216
5772848cedc2cb3880fe5b9f.jpg,674,0.2876811921596527
577278beedc2cb3880d8c9e6.jpg,3800,0.28758504986763
57727dacedc2cb3880e8724b.jpg,1489,0.2875676453113556
57728223edc2cb3880f6bf57.jpg,246,0.28756287693977356
57727cfaedc2cb3880e614a4.jpg,900,0.2875582277774811
57728500edc2cb3880ffb2bc.jpg,4123,0.287380576133728
577289e6edc2cb38800f31ff.jpg,2633,0.287362664937973
57727f6bedc2cb3880edffeb.jpg,529,0.2873498797416687
577270efedc2cb3880bfaf63.jpg,1637,0.28731247782707214
57727f06edc2cb3880ecd2c8.jpg,3362,0.28728047013282776
5772820aedc2cb3880f647fc.jpg,1518,0.28723442554473877
57728046edc2cb3880f0a10b.jpg,3095,0.28723397850990295
5772816fedc2cb3880f465e9.jpg,4947,0.28721028566360474
57728491edc2cb3880fe631b.jpg,858,0.28719767928123474
5772785dedc2cb3880d78769.jpg,4861,0.2871954143047333
577286ddedc2cb3880058172.jpg,3755,0.2871766686439514
577283c8edc2cb3880fbd56f.jpg,1423,0.28712746500968933
577286a1edc2cb388004d66b.jpg,1518,0.28711313009262085
57726e16edc2cb3880b5f1f5.jpg,1637,0.2871014475822449
58d32aededc2c998786cbeb5.jpg,4355,0.28704044222831726
57728a62edc2cb388010ef91.jpg,1808,0.2870040535926819
57727fe3edc2cb3880ef5be8.jpg,4085,0.2869323194026947
57728602edc2cb388002e458.jpg,883,0.28690728545188904
577275f3edc2cb3880cff835.jpg,246,0.2868399918079376
58af3168edc2c9b5f0b93c6f.jpg,1004,0.28682461380958557
57728ab3edc2cb388011c9ce.jpg,1861,0.28682196140289307
57727e12edc2cb3880e9b1f7.jpg,3318,0.2868219017982483
577284a7edc2cb3880fe81d7.jpg,4123,0.2868032157421112
5899c27eedc2c97aacea06a3.jpg,869,0.2867994010448456
577278beedc2cb3880d8c946.jpg,2588,0.2867944538593292
5772831eedc2cb3880f9f227.jpg,4950,0.286756694316864
577282c9edc2cb3880f8c0e4.jpg,1307,0.28674939274787903
57728562edc2cb388000f44a.jpg,4521,0.2867284417152405
57728568edc2cb388000fe2e.jpg,4629,0.2867186367511749
57727daeedc2cb3880e8763d.jpg,2038,0.2867092192173004
57726e7aedc2cb3880b7448a.jpg,1637,0.28670522570610046
57728a7fedc2cb3880112241.jpg,4946,0.28669071197509766
577286ddedc2cb3880058162.jpg,3755,0.2866598665714264
57727c20edc2cb3880e38156.jpg,246,0.2865974009037018
57726ffdedc2cb3880bc662c.jpg,314,0.2865932881832123
57727cbcedc2cb3880e564dd.jpg,2399,0.2865828573703766
57728736edc2cb388006b406.jpg,1307,0.2865718901157379
57727d9fedc2cb3880e85f51.jpg,1307,0.2865125834941864
5772890cedc2cb38800c7fa3.jpg,1307,0.28651195764541626
57727fa2edc2cb3880eea904.jpg,2596,0.28640249371528625
57728501edc2cb3880ffb3de.jpg,4123,0.2863917946815491
577278e8edc2cb3880d95e78.jpg,3106,0.2863773703575134
577278c0edc2cb3880d8cd3c.jpg,898,0.2863590717315674
57727dd9edc2cb3880e90d51.jpg,4395,0.2863564193248749
5772838fedc2cb3880fb2ac0.jpg,4123,0.2863463759422302
57728562edc2cb388000f52a.jpg,1997,0.2863357365131378
57727d0bedc2cb3880e6850b.jpg,1307,0.2862911820411682
57727181edc2cb3880c1b3f0.jpg,4471,0.28624778985977173
577286b3edc2cb388004f14a.jpg,3555,0.2862350344657898
5772867cedc2cb38800447ca.jpg,2399,0.286204993724823
57727cbcedc2cb3880e564cd.jpg,518,0.28618112206459045
57727d88edc2cb3880e7e857.jpg,2402,0.28615981340408325
57726e7eedc2cb3880b74afa.jpg,2491,0.2861280143260956
57727f90edc2cb3880ee34c6.jpg,2960,0.28611111640930176
577284e5edc2cb3880ff3516.jpg,3001,0.2860698997974396
577281c7edc2cb3880f5971a.jpg,2829,0.2860568165779114
57727b7aedc2cb3880e19134.jpg,4581,0.2860552668571472
57727cbcedc2cb3880e5654d.jpg,1597,0.28602588176727295
58d12bb8edc2c94f904de10b.jpg,1637,0.28599053621292114
57728325edc2cb3880f9fcf5.jpg,3285,0.2859800159931183
57727271edc2cb3880c54949.jpg,4800,0.2859661281108856
59919e9aedc2c96e749c5c08.jpg,4073,0.28595244884490967
577280f7edc2cb3880f306a9.jpg,4781,0.28593114018440247
57728948edc2cb38800d360a.jpg,3342,0.28590190410614014
57727043edc2cb3880bd8dfa.jpg,1637,0.28589433431625366
57727be9edc2cb3880e2e2d8.jpg,2341,0.28588607907295227
577271b2edc2cb3880c25d67.jpg,629,0.28584831953048706
577276e9edc2cb3880d31b13.jpg,1473,0.2857808470726013
57726e15edc2cb3880b5f006.jpg,2370,0.2857764661312103
57727024edc2cb3880bd002a.jpg,1637,0.28575506806373596
5772848cedc2cb3880fe5c5f.jpg,1002,0.28575265407562256
5772701fedc2cb3880bcf7d0.jpg,2038,0.2857484817504883
577276eaedc2cb3880d31b33.jpg,4414,0.2857325077056885
57cd005cedc2c99704d737cb.jpg,1793,0.28570252656936646
57727f36edc2cb3880ed68bf.jpg,4123,0.2856809198856354
5772800fedc2cb3880eff649.jpg,3839,0.285680890083313
577278b0edc2cb3880d8b4da.jpg,246,0.28565096855163574
57728045edc2cb3880f09f0f.jpg,1349,0.28564828634262085
5772843fedc2cb3880fd3add.jpg,3093,0.2856091558933258
57727da7edc2cb3880e86b1c.jpg,2164,0.2855718731880188
57728323edc2cb3880f9fad1.jpg,2829,0.2855364978313446
5772720bedc2cb3880c39b83.jpg,1307,0.2855117619037628
577286caedc2cb38800568c5.jpg,3295,0.28549957275390625
57726e7aedc2cb3880b744fa.jpg,3858,0.28546205163002014
5772816fedc2cb3880f466e9.jpg,4316,0.28544384241104126
57728221edc2cb3880f6bb61.jpg,3755,0.28542855381965637
57727b6eedc2cb3880e18722.jpg,3004,0.28542080521583557
577289a7edc2cb38800e760c.jpg,1999,0.2853989601135254
57728096edc2cb3880f1c43d.jpg,3755,0.28539758920669556
59839e9cedc2c9658c2f54c1.jpg,2572,0.28539448976516724
57726e90edc2cb3880b76956.jpg,1518,0.28538936376571655
57727d74edc2cb3880e7cbb6.jpg,756,0.2853882610797882
57727e54edc2cb3880ea716a.jpg,1774,0.28537261486053467
577286a1edc2cb388004d63b.jpg,1388,0.28535744547843933
57728467edc2cb3880fdced5.jpg,4629,0.28535619378089905
59839e9cedc2c9658c2f54cd.jpg,4061,0.2853220999240875
577283b0edc2cb3880fb5f0c.jpg,1518,0.28528058528900146
57728325edc2cb3880f9fdf7.jpg,1468,0.2852788269519806
5772774eedc2cb3880d4570b.jpg,858,0.2852383852005005
57727af4edc2cb3880e046e3.jpg,2663,0.28523367643356323
57727750edc2cb3880d45a1b.jpg,1002,0.28522607684135437
577282b6edc2cb3880f8a41a.jpg,4196,0.2851964831352234
57726e53edc2cb3880b6acd4.jpg,3980,0.2851652503013611
57727593edc2cb3880ceb255.jpg,4478,0.28515297174453735
57728508edc2cb3880ffc013.jpg,3566,0.2851523160934448
57727da7edc2cb3880e86a8c.jpg,3106,0.285149484872818
577285a5edc2cb388001afbf.jpg,1452,0.2851176857948303
577281f1edc2cb3880f61f3b.jpg,2733,0.2850816249847412
577281c5edc2cb3880f594be.jpg,2038,0.285072386264801
57727c1eedc2cb3880e37df4.jpg,3273,0.2850598990917206
57726e6dedc2cb3880b730da.jpg,1548,0.28504252433776855
57727e83edc2cb3880eb0d2b.jpg,2402,0.28503555059432983
57728325edc2cb3880f9fd85.jpg,3186,0.2850327491760254
577287cfedc2cb3880083081.jpg,4955,0.28503262996673584
594cd0feedc2c97b8c101210.jpg,2692,0.2850220203399658
57727e81edc2cb3880eb0a06.jpg,2330,0.28501951694488525
57727facedc2cb3880eeba55.jpg,3847,0.2850183844566345
57727036edc2cb3880bd1d1a.jpg,1793,0.28500691056251526
57728295edc2cb3880f81ce7.jpg,3479,0.28499045968055725
577277bfedc2cb3880d58ded.jpg,4654,0.28498974442481995
58d10333edc2c94f902fbc77.jpg,1518,0.2849881649017334
57727c96edc2cb3880e4d33c.jpg,246,0.28496378660202026
57728194edc2cb3880f4f5bd.jpg,439,0.28495705127716064
58d021c4edc2c99318e4f52c.jpg,1002,0.2849463224411011
57728714edc2cb3880062bae.jpg,4123,0.2849447429180145
57727429edc2cb3880caf6de.jpg,1518,0.2849378287792206
5772874cedc2cb388006d093.jpg,154,0.28493672609329224
577279ceedc2cb3880dc817f.jpg,3755,0.2849157154560089
57727e25edc2cb3880e9d1a7.jpg,4061,0.2848830819129944
5772845fedc2cb3880fdbfd9.jpg,1349,0.28487738966941833
57727014edc2cb3880bce9a4.jpg,1483,0.28485938906669617
57727f1aedc2cb3880eced71.jpg,1307,0.2848559617996216
5772838fedc2cb3880fb2bd0.jpg,3362,0.28485146164894104
57727e73edc2cb3880eaf65f.jpg,1793,0.2848503291606903
57728497edc2cb3880fe6c41.jpg,4615,0.28484442830085754
5772841aedc2cb3880fcac6f.jpg,2860,0.2848224937915802
57728a17edc2cb38800fd50d.jpg,1999,0.2847709357738495
577273feedc2cb3880ca5e94.jpg,3362,0.2847643792629242
57728295edc2cb3880f81d29.jpg,4861,0.28475475311279297
577284aeedc2cb3880fe8be7.jpg,4901,0.2847349941730499
577284cfedc2cb3880ff12e5.jpg,1518,0.28467410802841187
57727fe2edc2cb3880ef5ad8.jpg,3755,0.28466904163360596
57727279edc2cb3880c55548.jpg,1307,0.28461456298828125
57727003edc2cb3880bc6fd0.jpg,900,0.2846134603023529
57728337edc2cb3880fa1ab9.jpg,1597,0.2846030592918396
57727f90edc2cb3880ee3558.jpg,3943,0.28460294008255005
577287dbedc2cb388008994a.jpg,3847,0.284589558839798
57727e34edc2cb3880ea4149.jpg,1807,0.28458791971206665
577283f7edc2cb3880fc75a1.jpg,2808,0.2845696210861206
57727dededc2cb3880e927ed.jpg,3773,0.28455662727355957
57727ca2edc2cb3880e53ceb.jpg,4718,0.28453996777534485
57727c4bedc2cb3880e41315.jpg,4947,0.28449851274490356
57727066edc2cb3880bdc50d.jpg,4402,0.28448349237442017
57728922edc2cb38800ca423.jpg,2226,0.28447654843330383
5772722cedc2cb3880c42b1a.jpg,1423,0.2844640612602234
57726ecdedc2cb3880b8857f.jpg,1518,0.2844502925872803
577274e9edc2cb3880cce87f.jpg,4123,0.2844487428665161
577288e2edc2cb38800be4c0.jpg,3755,0.28443294763565063
57728739edc2cb388006b9f9.jpg,4947,0.2844242751598358
5772848cedc2cb3880fe5b4f.jpg,1793,0.28442302346229553
57727da7edc2cb3880e86a7a.jpg,3106,0.2844170033931732
57728123edc2cb3880f39e6d.jpg,3755,0.28440430760383606
57727282edc2cb3880c562b0.jpg,1518,0.2843911051750183
5772823dedc2cb3880f6eaa3.jpg,1209,0.2842911183834076
577288c2edc2cb38800b5c1c.jpg,1999,0.2842582166194916
58aae502edc2c923e4650715.jpg,3270,0.28423482179641724
57727f37edc2cb3880ed6a3b.jpg,536,0.2842335104942322
57727e15edc2cb3880e9b893.jpg,4729,0.28419777750968933
5772763cedc2cb3880d0bbc6.jpg,2161,0.28418824076652527
577279a7edc2cb3880dbeb14.jpg,1307,0.2841832637786865
577285f6edc2cb388002d1b6.jpg,502,0.28417760133743286
57726f02edc2cb3880b935ca.jpg,2341,0.28416821360588074
57727da7edc2cb3880e86aac.jpg,1004,0.28413355350494385
57726f8eedc2cb3880bb1b69.jpg,1307,0.28412720561027527
577284fcedc2cb3880ffabc4.jpg,2773,0.2840883135795593
57727800edc2cb3880d64cfd.jpg,76,0.2840830981731415
577270d5edc2cb3880bf864f.jpg,1821,0.28404322266578674
57728001edc2cb3880efddef.jpg,4895,0.2840402126312256
57728335edc2cb3880fa1785.jpg,1307,0.28403690457344055
577285f7edc2cb388002d388.jpg,3755,0.2840251326560974
57727014edc2cb3880bce964.jpg,154,0.2840065062046051
577277aeedc2cb3880d57460.jpg,1307,0.2839929759502411
57728209edc2cb3880f644e6.jpg,784,0.2839597761631012
577284fbedc2cb3880ffaaf4.jpg,4904,0.28395605087280273
57727448edc2cb3880cb82ee.jpg,518,0.2839087247848511
57727f6eedc2cb3880ee0168.jpg,4948,0.2839076519012451
577284e2edc2cb3880ff2f9e.jpg,1307,0.2838975191116333
57726f78edc2cb3880baa755.jpg,4167,0.28388187289237976
577286a6edc2cb388004df04.jpg,2148,0.2838795483112335
577282e6edc2cb3880f940fe.jpg,415,0.2838752567768097
57727a6bedc2cb3880de7413.jpg,4377,0.28386035561561584
5772869aedc2cb388004cb7c.jpg,2502,0.2838597595691681
5772798fedc2cb3880dbc750.jpg,2491,0.28382253646850586
57727403edc2cb3880ca6624.jpg,2981,0.28381291031837463
57727a38edc2cb3880ddcfd2.jpg,1637,0.28380823135375977
57728a16edc2cb38800fd1e5.jpg,2488,0.28379949927330017
5772869bedc2cb388004cc60.jpg,4800,0.2837866246700287
57728143edc2cb3880f3d241.jpg,1307,0.283753901720047
57728284edc2cb3880f80160.jpg,4950,0.2837512493133545
577282eaedc2cb3880f947c6.jpg,399,0.28373730182647705
577286dcedc2cb3880058037.jpg,3399,0.2836913466453552
57727f46edc2cb3880ed8254.jpg,4123,0.2836894989013672
57727fadedc2cb3880eebaea.jpg,3755,0.28367406129837036
57728ab3edc2cb388011c92e.jpg,2501,0.2836257517337799
577288e7edc2cb38800bed3c.jpg,643,0.2836245894432068
57728338edc2cb3880fa1b50.jpg,518,0.2836151719093323
5772809bedc2cb3880f1cd92.jpg,1288,0.2836127281188965
57728294edc2cb3880f81b67.jpg,3695,0.2835996448993683
577284b0edc2cb3880fe8feb.jpg,224,0.2835655212402344
57727882edc2cb3880d81610.jpg,2164,0.28354063630104065
57726f73edc2cb3880ba9e63.jpg,1637,0.2835359573364258
577278c3edc2cb3880d8d0a6.jpg,1637,0.2835032045841217
57726e6eedc2cb3880b7314a.jpg,2829,0.2834995687007904
57728427edc2cb3880fd13cd.jpg,1518,0.28349828720092773
5772842cedc2cb3880fd1bf7.jpg,3095,0.28348755836486816
5772785cedc2cb3880d786c9.jpg,2652,0.2834789752960205
57727d5eedc2cb3880e75478.jpg,869,0.2834787368774414
57728922edc2cb38800ca3f3.jpg,629,0.28346380591392517
